date,match,score,predicted,actual,confidence,p_home,p_draw,p_away
2026-06-11,Mexico vs South Africa,2-0,Home win,Home win,0.742465844418205,0.742465844418205,0.18414258611839018,0.07339156946340486
2026-06-11,Korea Republic vs Czech Republic,2-1,Home win,Home win,0.44982841059944534,0.44982841059944534,0.2865068869701777,0.26366470243037704
2026-06-12,Canada vs Bosnia and Herzegovina,1-1,Home win,Draw,0.7338850847092414,0.7338850847092414,0.18240238756829738,0.08371252772246125
2026-06-12,USA vs Paraguay,4-1,Home win,Home win,0.40675416368558953,0.40675416368558953,0.2754551058740433,0.3177907304403672
2026-06-13,Qatar vs Switzerland,1-1,Away win,Draw,0.7103358315923474,0.107962713972616,0.18170145443503669,0.7103358315923474
2026-06-13,Brazil vs Morocco,1-1,Home win,Draw,0.6410709187743368,0.6410709187743368,0.24096001308514872,0.11796906814051458
2026-06-13,Haiti vs Scotland,0-1,Away win,Away win,0.47106008935127,0.24950135784631172,0.27943855280241836,0.47106008935127
2026-06-13,Australia vs Turkey,2-0,Home win,Home win,0.4038205011058772,0.4038205011058772,0.29052313073548375,0.3056563681586391
2026-06-14,Sweden vs Tunisia,5-1,Home win,Home win,0.41620872796896774,0.41620872796896774,0.2944860162823149,0.2893052557487173
2026-06-14,Netherlands vs Japan,2-2,Home win,Draw,0.4184518388348441,0.4184518388348441,0.2612922836596641,0.32025587750549167
2026-06-14,Germany vs Curaçao,7-1,Home win,Home win,0.8930136167765886,0.8930136167765886,0.07353894244766457,0.03344744077574678
2026-06-14,Côte d'Ivoire vs Ecuador,1-0,Away win,Home win,0.5203121438464616,0.20059132250563155,0.2790965336479069,0.5203121438464616
2026-06-15,Belgium vs Egypt,1-1,Home win,Draw,0.571460934396198,0.571460934396198,0.2658861965172217,0.16265286908658041
2026-06-15,IR Iran vs New Zealand,2-2,Home win,Draw,0.5226035064069106,0.5226035064069106,0.28005071356610767,0.19734578002698186
2026-06-15,Spain vs Cape Verde,0-0,Home win,Draw,0.8696253194799364,0.8696253194799364,0.09753306213242152,0.032841618387642144
2026-06-15,Saudi Arabia vs Uruguay,1-1,Away win,Draw,0.7078881307031076,0.06466243151689267,0.22744943777999974,0.7078881307031076
2026-06-16,Austria vs Jordan,3-1,Home win,Home win,0.5561528497671326,0.5561528497671326,0.24686334640635008,0.19698380382651737
2026-06-16,Argentina vs Algeria,3-0,Home win,Home win,0.7426062688649071,0.7426062688649071,0.18437053017023983,0.07302320096485308
2026-06-16,France vs Senegal,3-1,Home win,Home win,0.5924093839212383,0.5924093839212383,0.2233955672631711,0.18419504881559068
2026-06-16,Iraq vs Norway,1-4,Away win,Away win,0.6399631180472208,0.12879231422551982,0.23124456772725932,0.6399631180472208
2026-06-17,Portugal vs DR Congo,1-1,Home win,Draw,0.6915592974589433,0.6915592974589433,0.2088772146094327,0.09956348793162406
2026-06-17,Uzbekistan vs Colombia,1-3,Away win,Away win,0.6667871179981769,0.09267673194180752,0.2405361500600155,0.6667871179981769
2026-06-17,England vs Croatia,4-2,Home win,Home win,0.5484228849785799,0.5484228849785799,0.2537648452710748,0.19781226975034513
2026-06-17,Ghana vs Panama,1-0,Away win,Home win,0.395436368716291,0.32258372978610317,0.2819799014976059,0.395436368716291
2026-06-18,Czech Republic vs South Africa,1-1,Home win,Draw,0.4944893115799374,0.4944893115799374,0.28469840885966574,0.2208122795603969
2026-06-18,Mexico vs Korea Republic,1-0,Home win,Home win,0.5026710504602323,0.5026710504602323,0.28072500627932917,0.2166039432604385
2026-06-18,Switzerland vs Bosnia and Herzegovina,4-1,Home win,Home win,0.6005415953830648,0.6005415953830648,0.24026315154313097,0.15919525307380422
